Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio
172.31.147.36_trafic,43,13,6,0,8,0,0,1,1,1,3,0,0,0,0
172.31.147.35_trafic,6,5,2,6,4,0,0,1,2,4,1,0,0,0,0
172.31.109.132_trafic,36,25,2,3,15,0,0,1,2,13,1,0,0,0,0
172.31.109.130_trafic,77,55,8,1,27,0,0,1,4,20,1,0,0,0,0
172.31.109.136_trafic,50,37,5,6,28,0,0,1,6,18,1,0,0,0,0
172.31.109.138_trafic,16,16,1,16,13,0,0,1,5,9,1,0,0,0,0
172.31.109.139_trafic,6,5,2,6,5,0,0,1,2,5,1,0,0,0,0
172.31.19.40_trafic,11,5,4,0,3,0,0,1,3,3,2,0,0,0,0
172.31.122.144_trafic,14,10,4,0,4,0,0,1,2,7,1,0,0,0,0
172.31.155.69_trafic,33,17,4,0,9,0,0,1,2,5,1,0,0,0,0
172.31.12.219_trafic,282,114,16,12,60,0,0,1,18,45,2,0,1,1,0
172.31.12.218_trafic,44,14,6,0,8,0,0,1,1,2,3,0,1,1,0
172.31.149.180_trafic,35,23,3,3,13,0,0,1,2,8,1,0,0,0,0
172.31.12.215_trafic,166,160,4,2,56,0,0,1,10,157,1,2,1,1,0
172.31.145.59_trafic,13,12,2,13,13,0,0,1,3,9,1,0,0,0,0
172.31.149.189_trafic,56,27,21,1,8,0,0,1,3,16,2,0,0,0,0
172.31.148.100_trafic,9,5,3,0,3,0,0,1,2,3,1,0,0,0,0
172.31.245.48_trafic,579,174,85,13,72,0,0,1,10,81,3,0,1,1,0
172.31.168.213_trafic,39,30,5,39,18,0,0,1,3,21,1,0,1,1,0
172.31.150.135_trafic,4,4,1,4,4,0,0,1,2,4,1,0,0,0,0
172.31.154.98_trafic,10,5,3,10,5,0,0,1,2,2,2,0,0,0,0
172.31.150.138_trafic,231,22,200,3,9,0,0,1,4,13,10,0,0,0,0
172.31.230.105_trafic,89,30,12,4,18,0,0,1,3,14,2,0,1,1,0
172.31.19.41_trafic,39,18,6,1,7,0,0,1,2,7,2,0,1,1,0
172.31.11.101_trafic,117,71,8,3,23,0,0,1,8,34,1,0,1,1,0
172.31.11.106_trafic,95,55,8,4,29,0,0,1,5,17,1,0,1,1,0
172.31.11.107_trafic,164,95,5,9,40,0,6,1,6,35,1,0,1,1,0
172.31.11.104_trafic,104,65,6,3,38,0,0,1,4,25,1,0,1,1,0
172.31.11.105_trafic,74,39,6,3,66,0,0,1,5,19,1,0,1,1,0
172.31.157.106_trafic,112,11,93,7,17,0,0,1,2,8,10,0,0,0,0
172.31.145.146_trafic,24,18,4,8,14,0,0,1,3,14,1,0,0,0,0
172.31.157.104_trafic,29,7,17,3,6,0,0,1,3,5,4,0,0,0,0
172.31.157.105_trafic,45,20,6,1,8,0,0,1,2,7,2,0,0,0,0
172.31.157.103_trafic,20,16,3,6,16,0,0,1,6,6,1,0,0,0,0
172.31.157.100_trafic,7,7,1,7,7,0,0,1,2,5,1,0,0,0,0
172.31.245.12_trafic,49,27,6,12,15,0,1,1,4,11,1,0,1,1,0
172.31.245.11_trafic,89,45,7,12,39,0,0,1,8,14,1,0,1,1,0
172.31.151.90_trafic,593,316,14,18,66,0,8,1,9,103,1,0,0,0,0
172.31.229.197_trafic,159,76,26,2,34,0,0,1,6,38,2,0,1,1,0
172.31.229.196_trafic,124,44,15,2,24,0,0,1,10,16,2,0,1,1,0
172.31.153.245_trafic,30,8,12,0,7,0,0,1,1,5,3,0,0,0,0
172.31.153.244_trafic,258,47,171,4,62,0,0,1,3,16,5,0,0,0,0
172.31.244.237_trafic,119,40,12,2,26,0,0,1,3,14,2,0,1,1,0
172.31.244.236_trafic,147,60,15,3,20,0,0,1,4,24,2,0,1,1,0
172.31.244.234_trafic,397,136,78,6,70,0,0,1,7,60,2,0,1,1,0
172.31.226.87_trafic,52,30,6,1,15,0,0,1,2,8,1,0,1,1,0
172.31.251.108_trafic,228,122,7,12,56,0,0,1,3,46,1,0,1,1,0
172.31.246.204_trafic,108,54,14,3,35,0,0,1,8,30,2,0,1,1,0
172.31.153.248_trafic,89,10,22,2,9,0,0,1,3,6,8,0,0,0,0
172.31.19.88_trafic,101,59,6,1,21,0,0,1,4,15,1,0,1,1,0
172.31.154.246_trafic,18,15,3,18,12,0,0,1,2,8,1,0,0,0,0
172.31.13.127_trafic,95,37,5,2,21,0,0,2,3,11,2,0,1,1,0
172.31.245.254_trafic,58,13,6,7,11,0,0,1,2,8,4,0,1,1,0
172.31.242.37_trafic,106,67,12,1,19,0,0,1,4,22,1,0,1,1,0
172.31.158.81_trafic,374,28,24,7,60,0,0,1,1,4,13,0,0,0,0
172.31.169.149_trafic,4,3,2,4,3,0,0,1,3,3,1,0,1,1,0
172.31.243.10_trafic,1096,13,1014,21,662,0,0,1,3,5,84,0,1,1,0
172.31.154.0_trafic,56,10,24,1,16,0,0,1,2,5,5,0,0,0,0
172.31.151.244_trafic,52,23,9,0,9,0,0,1,3,14,2,0,0,0,0
172.31.154.6_trafic,32,10,8,0,7,0,0,1,1,3,3,0,0,0,0
172.31.238.170_trafic,29,23,2,3,9,0,0,1,2,9,1,0,1,1,0
172.31.154.4_trafic,10,10,1,10,10,0,0,1,2,7,1,0,0,0,0
172.31.151.240_trafic,8,3,4,8,3,0,0,1,1,3,2,0,0,0,0
172.31.19.64_trafic,934,488,40,15,143,0,1,1,12,199,1,0,1,1,0
172.31.121.237_trafic,274,154,9,8,48,0,0,1,18,55,1,0,0,0,0
172.31.239.219_trafic,269,62,30,12,99,0,1,1,12,27,4,0,1,1,0
172.31.19.67_trafic,16,5,6,5,9,0,0,1,2,3,3,0,0,0,0
172.31.169.145_trafic,11,10,2,11,10,0,0,1,1,6,1,0,1,1,0
172.31.124.206_trafic,25,22,3,25,24,0,0,1,4,16,1,0,0,0,0
172.31.19.62_trafic,132,56,18,2,25,0,0,1,5,15,2,0,1,1,0
172.31.19.63_trafic,166,89,8,2,24,0,5,1,6,33,1,0,1,1,0
172.31.156.1_trafic,2,1,2,2,1,0,0,1,1,1,2,0,0,0,0
172.31.156.2_trafic,15,8,4,0,3,0,0,1,2,6,1,0,0,0,0
172.31.156.3_trafic,275,118,12,5,40,0,0,1,5,37,2,0,0,0,0
172.31.235.109_trafic,41,15,13,1,12,0,0,1,3,9,2,0,1,1,0
172.31.157.157_trafic,47,14,16,1,5,0,0,1,2,8,3,0,0,0,0
172.31.242.2_trafic,508,244,23,9,74,0,0,1,20,127,2,0,1,1,0
172.31.156.7_trafic,81,22,12,1,11,0,0,1,2,15,3,0,0,0,0
172.31.244.76_trafic,75,14,16,1,7,0,0,1,2,9,5,0,1,1,0
172.31.156.9_trafic,285,145,8,4,81,0,0,1,27,76,1,0,0,0,0
172.31.230.212_trafic,203,17,182,4,18,0,0,1,2,9,11,0,1,1,0
172.31.242.9_trafic,90,30,13,2,20,0,0,1,6,20,3,0,1,1,0
172.31.230.217_trafic,63,18,13,1,7,0,0,1,4,11,3,0,1,1,0
172.31.3.128_trafic,490,11,121,8,27,0,487,2,1,1,44,0,0,0,0
172.31.244.9_trafic,103,57,10,11,48,0,0,1,9,32,1,0,1,1,0
172.31.250.151_trafic,359,91,38,6,38,0,0,1,16,36,3,0,1,1,0
172.31.106.185_trafic,40,18,8,2,7,0,0,1,2,4,2,0,0,0,0
172.31.169.85_trafic,90,54,4,2,18,0,0,1,3,18,1,0,1,1,0
172.31.247.181_trafic,49,20,5,0,10,0,0,1,2,6,2,0,1,1,0
172.31.235.15_trafic,109,23,20,1,15,0,4,1,3,10,4,0,1,1,0
172.31.243.218_trafic,419,182,15,7,72,0,0,1,8,72,2,0,1,1,0
172.31.169.88_trafic,36,13,5,0,8,0,0,1,1,2,2,0,1,1,0
172.31.235.10_trafic,89,29,28,1,23,0,0,1,3,17,3,0,1,1,0
172.31.235.11_trafic,76,32,18,1,27,0,0,1,7,19,2,0,1,1,0
172.31.244.5_trafic,56,22,13,0,8,0,0,1,3,6,2,0,1,1,0
172.31.240.196_trafic,116,48,10,4,19,0,0,1,4,24,2,0,1,1,0
172.31.111.204_trafic,9,5,3,1,2,0,0,1,2,3,1,0,0,0,0
172.31.121.44_trafic,673,371,12,12,63,0,0,1,35,223,1,0,0,0,0
172.31.153.230_trafic,291,227,8,19,95,0,0,1,12,110,1,0,0,0,0
172.31.124.115_trafic,104,37,14,1,14,0,0,1,2,13,2,0,0,0,0
172.31.155.125_trafic,391,40,88,7,112,0,2,1,5,13,9,0,0,0,0
172.31.153.137_trafic,202,74,7,4,30,0,0,1,4,24,2,0,0,0,0
172.31.108.180_trafic,7,7,1,7,7,0,0,1,1,3,1,0,0,0,0
172.31.124.110_trafic,90,46,7,3,18,0,0,1,7,17,1,0,0,0,0
172.31.146.199_trafic,55,24,10,2,13,0,0,1,3,16,2,0,0,0,0
172.31.169.252_trafic,24,13,12,1,9,0,0,1,2,10,1,0,1,1,0
172.31.229.21_trafic,94,20,12,7,11,0,0,1,3,8,4,0,1,1,0
172.31.146.193_trafic,38,23,5,38,22,0,0,1,4,18,1,0,0,0,0
172.31.146.191_trafic,32,19,3,2,4,0,0,1,4,11,1,0,0,0,0
172.31.248.13_trafic,106,30,12,2,14,0,0,1,4,14,3,0,1,1,0
172.31.252.224_trafic,55,21,13,1,9,0,0,1,1,7,2,0,1,1,0
172.31.252.227_trafic,145,83,16,4,73,0,0,1,9,45,1,0,1,1,0
172.31.228.225_trafic,34,19,4,2,10,0,0,1,2,9,1,0,1,1,0
172.31.168.233_trafic,49,14,12,4,11,0,0,1,3,10,3,0,1,1,0
172.31.242.123_trafic,273,87,13,4,27,0,2,1,7,22,3,0,1,1,0
172.31.253.218_trafic,101,57,5,2,11,0,0,1,3,17,1,0,1,1,0
172.31.168.238_trafic,231,117,8,17,39,0,0,1,6,31,1,0,1,1,0
172.31.254.1_trafic,122,74,7,13,40,0,0,1,8,35,1,0,1,1,0
172.31.254.3_trafic,116,66,10,2,19,0,0,1,10,28,1,0,1,1,0
172.31.126.199_trafic,31,26,3,0,7,0,0,1,2,15,1,0,0,0,0
172.31.108.141_trafic,8,7,2,8,6,0,0,1,2,4,1,0,0,0,0
172.31.228.81_trafic,37,19,12,3,9,0,0,1,4,11,1,0,1,1,0
172.31.159.167_trafic,4,4,1,4,4,0,0,1,1,3,1,0,0,0,0
172.31.228.83_trafic,254,56,30,4,16,0,0,1,3,32,4,0,1,1,0
172.31.159.165_trafic,11,7,3,0,3,0,0,1,1,5,1,0,0,0,0
172.31.233.147_trafic,58,30,4,1,14,0,0,1,3,17,1,0,1,1,0
172.31.153.238_trafic,28,2,26,0,4,0,0,1,1,1,14,0,0,0,0
172.31.106.1_trafic,174,63,15,6,27,0,0,1,12,27,2,0,0,0,0
172.31.159.169_trafic,113,23,24,2,14,0,0,1,2,7,4,0,0,0,0
172.31.106.7_trafic,12,10,2,12,10,0,0,1,3,5,1,0,0,0,0
172.31.126.197_trafic,2,2,1,0,1,0,0,1,1,2,1,0,0,0,0
172.31.233.140_trafic,36,12,9,3,8,0,0,1,2,6,3,0,1,1,0
172.31.148.99_trafic,212,187,15,3,123,0,0,1,12,131,1,0,0,0,0
172.31.148.98_trafic,38,14,6,0,3,0,0,1,2,8,2,0,0,0,0
172.31.232.184_trafic,456,141,29,8,40,0,0,1,15,67,3,0,1,1,0
172.31.232.185_trafic,64,48,7,1,24,0,0,1,3,24,1,0,1,1,0
172.31.232.183_trafic,115,27,17,2,18,0,0,1,3,13,4,0,1,1,0
172.31.253.148_trafic,35,25,4,2,8,0,0,1,2,14,1,0,1,1,0
172.31.244.144_trafic,203,95,7,7,33,0,0,1,5,58,2,0,1,1,0
172.31.108.145_trafic,8,7,2,8,8,0,0,1,1,5,1,0,0,0,0
172.31.148.95_trafic,217,76,14,3,20,0,0,1,6,36,2,0,0,0,0
172.31.144.179_trafic,116,60,9,16,53,0,4,1,5,36,1,0,0,0,0
172.31.244.143_trafic,222,66,24,5,24,0,0,1,5,36,3,0,1,1,0
172.31.148.96_trafic,310,126,23,6,39,0,0,1,18,58,2,0,0,0,0
172.31.158.185_trafic,129,71,10,2,25,0,0,1,5,36,1,0,0,0,0
172.31.158.181_trafic,73,16,21,2,18,0,0,1,3,8,4,0,0,0,0
172.31.158.180_trafic,132,75,10,2,45,0,1,1,6,38,1,0,0,0,0
172.31.150.95_trafic,20,12,3,1,8,0,0,1,1,8,1,0,0,0,0
172.31.150.96_trafic,69,8,61,1,3,0,0,1,1,5,8,0,0,0,0
172.31.156.64_trafic,108,47,9,2,33,0,0,1,8,19,2,0,0,0,0
172.31.158.188_trafic,17,10,3,17,11,0,0,1,2,7,1,0,0,0,0
172.31.159.229_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0
172.31.123.18_trafic,76,52,4,6,43,0,0,1,7,33,1,0,0,0,0
172.31.158.217_trafic,72,21,12,1,16,0,0,1,5,14,3,0,0,0,0
172.31.116.179_trafic,32,8,13,0,6,0,0,1,1,1,4,0,0,0,0
172.31.158.211_trafic,67,33,4,1,14,0,0,1,2,10,2,0,0,0,0
172.31.158.212_trafic,97,38,19,2,11,0,0,1,5,18,2,0,0,0,0
172.31.159.221_trafic,25,18,5,2,8,0,0,1,4,11,1,0,0,0,0
172.31.227.141_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0
172.31.159.223_trafic,38,16,6,12,21,0,0,1,3,12,2,0,0,0,0
172.31.159.222_trafic,16,6,5,2,4,0,0,1,2,5,2,0,0,0,0
172.31.159.225_trafic,5,5,1,5,3,0,0,1,3,5,1,0,0,0,0
172.31.159.224_trafic,66,36,9,1,15,0,0,1,3,17,1,0,0,0,0
172.31.159.226_trafic,81,4,72,2,38,0,3,1,2,3,20,0,0,0,0
172.31.111.157_trafic,4,4,1,4,3,0,0,1,2,4,1,0,0,0,0
172.31.239.135_trafic,73,12,43,1,8,0,0,1,2,6,6,0,1,1,0
172.31.239.130_trafic,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0
172.31.239.131_trafic,149,23,48,3,16,0,0,1,5,16,6,0,1,1,0
172.31.125.244_trafic,157,57,18,3,18,0,0,1,4,22,2,0,0,0,0
172.31.241.17_trafic,142,62,13,15,31,0,0,1,8,31,2,0,1,1,0
172.31.146.108_trafic,444,140,85,10,42,0,0,1,5,49,3,0,0,0,0
172.31.241.14_trafic,186,48,27,3,17,0,0,1,4,22,3,0,1,1,0
172.31.157.17_trafic,6,5,2,6,6,0,0,1,1,4,1,0,0,0,0
172.31.130.172_trafic,382,133,57,6,58,0,0,1,6,53,2,0,0,0,0
172.31.149.38_trafic,258,44,35,7,60,0,0,1,3,18,5,0,0,0,0
172.31.149.39_trafic,183,69,8,3,17,0,0,1,4,25,2,0,0,0,0
172.31.130.205_trafic,33,23,4,4,16,0,0,1,5,13,1,0,0,0,0
172.31.236.225_trafic,760,260,17,14,87,0,0,1,14,130,2,0,1,1,0
172.31.149.33_trafic,302,196,7,8,41,0,0,1,13,93,1,0,0,0,0
172.31.225.141_trafic,4,4,1,4,4,0,0,1,1,3,1,0,1,1,0
172.31.225.147_trafic,317,171,12,6,55,0,0,1,4,56,1,0,1,1,0
172.31.225.144_trafic,3,2,2,3,2,0,0,1,2,2,1,0,0,0,0
172.31.240.57_trafic,36,16,16,2,14,0,0,1,2,9,2,0,1,1,0
172.31.252.171_trafic,611,219,51,11,38,0,0,1,10,55,2,0,1,1,0
172.31.238.68_trafic,125,51,15,2,12,0,0,1,8,28,2,0,1,1,0
172.31.238.69_trafic,178,87,9,9,25,0,0,1,7,33,2,0,1,1,0
172.31.248.73_trafic,30,22,4,10,23,0,0,1,2,11,1,0,1,1,0
172.31.254.240_trafic,74,26,30,1,16,0,0,1,5,13,2,0,1,1,0
172.31.238.63_trafic,68,31,10,1,20,0,0,1,3,18,2,0,1,1,0
172.31.238.195_trafic,6,2,3,6,3,0,0,1,1,1,3,0,1,1,0
172.31.110.249_trafic,7,6,2,7,5,0,0,1,1,4,1,0,0,0,0
172.31.122.115_trafic,163,42,22,2,19,0,0,1,12,32,3,0,0,0,0
172.31.236.132_trafic,175,118,5,10,62,0,0,1,10,55,1,0,1,1,0
172.31.122.116_trafic,300,91,27,6,66,0,0,1,4,24,3,0,0,0,0
172.31.236.137_trafic,100,33,12,1,25,0,0,1,7,14,3,0,1,1,0
172.31.169.218_trafic,117,31,22,6,17,0,0,1,3,11,3,0,1,1,0
172.31.145.182_trafic,95,50,9,4,20,0,1,1,5,17,1,0,0,0,0
172.31.147.113_trafic,12,1,12,0,1,0,0,1,1,1,12,0,0,0,0
172.31.147.110_trafic,96,44,13,2,34,0,0,1,3,30,2,0,0,0,0
172.31.147.117_trafic,592,245,86,10,32,0,0,1,2,22,2,0,0,0,0
172.31.169.212_trafic,49,22,7,0,9,0,0,1,3,6,2,0,1,1,0
172.31.239.162_trafic,3,3,1,3,1,0,0,1,2,3,1,0,1,1,0
172.31.233.213_trafic,100,46,22,2,14,0,1,1,5,19,2,0,1,1,0
172.31.145.76_trafic,64,56,2,12,28,0,0,1,2,14,1,0,0,0,0
172.31.104.122_trafic,73,32,8,3,12,0,0,1,3,10,2,0,0,0,0
172.31.120.239_trafic,11,9,2,11,5,0,0,1,4,7,1,0,0,0,0
172.31.104.129_trafic,43,17,11,0,6,0,0,1,3,10,2,0,0,0,0
172.31.233.219_trafic,35,14,13,4,10,0,1,1,2,9,2,0,1,1,0
172.31.233.218_trafic,138,65,19,2,31,0,0,1,11,24,2,0,1,1,0
172.31.253.223_trafic,24,11,5,0,13,0,0,1,2,7,2,0,1,1,0
172.31.11.88_trafic,228,80,25,3,22,0,0,1,5,26,2,0,1,1,0
172.31.253.227_trafic,105,65,9,1,26,0,0,1,2,11,1,0,1,1,0
172.31.11.86_trafic,180,72,20,3,30,0,0,1,6,30,2,0,1,1,0
172.31.253.229_trafic,150,65,9,2,23,0,0,1,7,31,2,0,1,1,0
172.31.11.84_trafic,174,121,4,3,53,0,0,1,5,31,1,0,1,1,0
172.31.237.60_trafic,12,7,4,6,5,0,0,1,2,6,1,0,1,1,0
172.31.11.82_trafic,865,317,33,14,61,0,2,1,14,93,2,0,1,1,0
172.31.249.37_trafic,232,50,26,4,20,0,0,1,5,29,4,0,1,1,0
172.31.171.223_trafic,305,115,44,8,36,0,0,1,11,42,2,0,1,1,0
172.31.171.222_trafic,171,118,10,3,59,0,2,1,11,50,1,0,1,1,0
172.31.237.218_trafic,175,62,14,5,29,0,0,1,7,27,2,0,1,1,0
172.31.249.162_trafic,29,11,8,3,8,0,0,1,1,6,2,0,1,1,0
172.31.228.155_trafic,169,123,5,4,74,0,0,1,7,59,1,0,1,1,0
172.31.239.23_trafic,107,29,16,2,10,0,0,1,2,7,3,0,1,1,0
172.31.228.157_trafic,85,58,5,2,27,0,0,1,2,20,1,0,1,1,0
172.31.239.25_trafic,138,60,9,5,31,0,0,1,9,31,2,0,1,1,0
172.31.228.152_trafic,187,45,23,10,23,0,0,1,3,13,4,0,1,1,0
172.31.152.252_trafic,37,36,2,1,26,0,0,1,2,11,1,0,0,0,0
172.31.148.119_trafic,25,14,11,0,7,0,0,1,2,9,1,0,0,0,0
172.31.128.149_trafic,43,9,13,0,3,0,0,1,3,5,4,0,0,0,0
172.31.168.117_trafic,159,115,5,11,45,0,0,1,8,48,1,0,1,1,0
172.31.148.112_trafic,59,37,5,4,12,0,0,1,8,26,1,0,0,0,0
172.31.148.115_trafic,35,17,14,5,8,0,0,1,1,9,2,0,0,0,0
172.31.148.114_trafic,112,44,17,1,17,0,0,1,3,21,2,0,0,0,0
172.31.148.116_trafic,419,113,54,7,20,0,0,1,5,32,3,0,0,0,0
172.31.123.14_trafic,37,28,8,12,21,0,0,1,3,17,1,0,0,0,0
172.31.108.221_trafic,23,17,5,3,14,0,0,1,2,10,1,0,0,0,0
172.31.246.105_trafic,72,63,3,7,36,0,0,1,4,27,1,0,1,1,0
172.31.111.21_trafic,81,41,6,1,20,0,0,1,3,21,1,0,0,0,0
172.31.226.126_trafic,222,32,28,11,24,0,0,1,3,18,6,0,1,1,0
172.31.226.125_trafic,148,79,10,2,41,0,0,1,6,31,1,0,1,1,0
172.31.226.124_trafic,8,6,3,0,6,0,0,1,1,1,1,0,1,1,0
172.31.232.68_trafic,8,8,1,8,7,0,0,1,2,5,1,0,0,0,0
172.31.232.69_trafic,54,37,5,10,24,0,1,1,5,13,1,0,1,1,0
172.31.238.123_trafic,60,41,6,2,24,0,1,1,4,16,1,0,1,1,0
172.31.233.33_trafic,120,33,24,2,9,0,0,1,5,17,3,0,1,1,0
172.31.147.248_trafic,40,12,9,0,4,0,0,1,3,5,3,0,0,0,0
172.31.147.249_trafic,174,84,12,2,31,0,0,1,7,36,2,0,0,0,0
172.31.232.60_trafic,603,26,500,10,27,0,0,1,2,7,23,0,1,1,0
172.31.232.61_trafic,170,44,17,3,13,0,0,1,3,21,3,0,1,1,0
172.31.147.244_trafic,162,43,19,2,10,0,0,1,1,14,3,0,0,0,0
172.31.144.152_trafic,9,9,1,1,3,0,0,1,2,8,1,0,0,0,0
172.31.254.222_trafic,49,41,3,49,41,0,0,1,2,23,1,0,1,1,0
172.31.225.108_trafic,17,6,5,0,8,0,0,1,1,2,2,0,1,1,0
172.31.144.156_trafic,143,71,13,2,41,0,0,1,4,36,2,0,0,0,0
172.31.124.136_trafic,138,55,10,4,23,0,0,1,6,31,2,0,0,0,0
172.31.228.210_trafic,153,59,15,3,29,0,0,1,6,21,2,0,1,1,0
172.31.254.227_trafic,183,43,26,6,30,0,0,1,4,19,4,0,1,1,0
172.31.248.155_trafic,199,112,14,6,30,0,0,1,12,55,1,0,1,1,0
172.31.227.142_trafic,63,41,9,3,16,0,0,1,3,16,1,0,1,1,0
172.31.254.221_trafic,433,42,49,7,11,0,0,1,2,4,10,0,1,1,0
172.31.254.220_trafic,513,112,53,9,31,0,5,1,12,44,4,0,1,1,0
172.31.129.18_trafic,242,111,19,4,33,0,0,1,14,46,2,0,0,0,0
172.31.152.173_trafic,419,95,35,8,52,0,0,1,6,34,4,0,0,0,0
172.31.250.88_trafic,485,91,102,8,68,0,0,1,12,36,5,0,1,1,0
172.31.237.243_trafic,187,41,34,3,20,0,0,1,4,22,4,0,1,1,0
172.31.152.176_trafic,192,128,7,3,41,0,0,1,7,52,1,0,0,0,0
172.31.152.177_trafic,113,33,30,2,21,0,0,1,2,13,3,0,0,0,0
172.31.237.246_trafic,153,47,20,2,27,0,0,1,2,17,3,0,1,1,0
172.31.152.175_trafic,167,68,21,2,41,0,0,1,6,33,2,0,0,0,0
172.31.232.5_trafic,389,41,36,6,18,0,0,1,7,21,9,0,1,1,0
172.31.152.179_trafic,69,15,43,2,8,0,0,1,1,7,4,0,0,0,0
172.31.250.86_trafic,38,13,17,0,5,0,0,1,3,7,2,0,1,1,0
172.31.232.0_trafic,187,51,20,3,38,0,0,1,2,16,3,0,1,1,0
172.31.250.85_trafic,34,21,5,5,16,0,0,1,3,12,1,0,1,1,0
172.31.131.86_trafic,487,246,13,8,58,0,0,1,12,85,1,0,0,0,0
172.31.131.84_trafic,11,8,2,1,3,0,0,1,1,6,1,0,0,0,0
172.31.236.244_trafic,18,14,3,18,18,0,0,1,4,10,1,0,1,1,0
172.31.236.247_trafic,107,32,18,1,8,0,0,1,5,14,3,0,1,1,0
172.31.236.246_trafic,105,54,8,2,33,0,0,1,5,25,1,0,1,1,0
172.31.158.14_trafic,52,25,5,52,25,0,0,1,5,18,2,0,0,0,0
172.31.152.210_trafic,398,74,49,8,74,0,0,1,5,33,5,0,0,0,0
172.31.248.253_trafic,92,64,10,2,27,0,0,1,2,13,1,0,1,1,0
172.31.122.37_trafic,235,87,27,4,33,0,0,1,5,46,2,0,0,0,0
172.31.234.197_trafic,100,67,12,2,35,0,0,1,5,24,1,0,1,1,0
172.31.230.247_trafic,27,12,6,6,10,0,0,1,2,7,2,0,1,1,0
172.31.233.25_trafic,331,146,18,6,30,0,0,1,6,59,2,0,1,1,0
172.31.234.193_trafic,142,43,20,2,19,0,0,1,3,20,3,0,1,1,0
172.31.153.14_trafic,139,52,27,2,34,0,0,1,7,20,2,0,0,0,0
172.31.252.80_trafic,543,182,15,10,230,0,0,1,5,64,2,0,1,1,0
172.31.146.41_trafic,15,10,2,15,10,0,0,1,4,5,1,0,0,0,0
172.31.252.83_trafic,172,100,22,3,36,0,0,1,8,42,1,0,1,1,0
172.31.252.84_trafic,74,21,7,12,23,0,0,1,3,15,3,0,1,1,0
172.31.252.86_trafic,141,52,17,2,64,0,0,1,5,18,2,0,1,1,0
172.31.241.135_trafic,157,39,20,3,16,0,0,1,4,17,4,0,1,1,0
172.31.241.131_trafic,82,50,5,3,10,0,0,1,2,13,1,0,1,1,0
172.31.109.238_trafic,45,32,6,4,10,0,0,1,2,10,1,0,0,0,0
172.31.111.83_trafic,165,77,9,2,16,0,0,1,5,33,2,0,0,0,0
172.31.251.49_trafic,204,74,9,5,30,0,0,1,4,30,2,0,1,1,0
172.31.229.232_trafic,101,48,17,2,17,0,0,1,5,24,2,0,1,1,0
172.31.241.19_trafic,54,15,7,3,10,0,0,1,2,6,3,0,1,1,0
172.31.124.200_trafic,240,148,7,24,53,0,0,1,14,73,1,0,0,0,0
172.31.108.219_trafic,117,55,14,4,19,0,0,1,4,28,2,0,0,0,0
172.31.157.8_trafic,29,18,5,5,12,0,0,1,2,12,1,0,0,0,0
172.31.108.217_trafic,19,13,4,3,5,0,0,1,1,10,1,0,0,0,0
172.31.108.213_trafic,13,12,2,13,13,0,0,1,2,8,1,0,0,0,0
172.31.108.210_trafic,105,46,10,2,13,0,0,1,3,15,2,0,0,0,0
172.31.154.156_trafic,6,5,2,3,2,0,0,1,1,2,1,0,0,0,0
172.31.148.148_trafic,19,18,2,4,11,0,0,1,2,8,1,0,0,0,0
172.31.154.150_trafic,304,87,42,5,23,0,3,1,6,47,3,0,0,0,0
172.31.130.68_trafic,234,35,71,3,12,0,0,1,3,14,6,0,0,0,0
172.31.130.67_trafic,67,35,14,1,17,0,0,1,2,18,1,0,0,0,0
172.31.130.62_trafic,64,31,12,1,7,0,0,1,8,18,2,0,0,0,0
172.31.130.60_trafic,48,26,5,2,13,0,0,1,2,13,1,0,0,0,0
172.31.145.226_trafic,5,4,2,2,3,0,0,1,2,3,1,0,0,0,0
172.31.251.155_trafic,2385,2154,84,45,477,0,0,1,44,2095,1,15,1,1,0
172.31.123.54_trafic,10,8,2,10,10,0,0,1,2,5,1,0,0,0,0
172.31.251.150_trafic,52,40,4,13,17,0,0,1,2,13,1,0,1,1,0
172.31.145.221_trafic,96,19,40,1,10,0,0,1,4,14,5,0,0,0,0
172.31.251.158_trafic,397,247,9,15,89,0,0,1,11,128,1,0,1,1,0
172.31.157.43_trafic,145,39,35,3,15,0,0,1,4,22,3,0,0,0,0
172.31.253.47_trafic,137,30,44,4,16,0,0,1,4,12,4,0,1,1,0
172.31.108.170_trafic,33,29,2,1,13,0,0,1,5,19,1,0,0,0,0
172.31.108.176_trafic,12,10,2,12,9,0,0,1,2,6,1,0,0,0,0
172.31.108.175_trafic,13,13,1,13,13,0,0,1,1,9,1,0,0,0,0
172.31.244.180_trafic,229,52,23,4,19,0,0,1,4,25,4,0,1,1,0
172.31.149.234_trafic,58,45,6,14,24,0,0,1,3,17,1,0,0,0,0
172.31.115.77_trafic,2,2,1,2,1,0,0,1,1,2,1,0,0,0,0
172.31.108.178_trafic,133,60,12,2,22,0,0,1,4,20,2,0,0,0,0
172.31.229.216_trafic,29,17,6,5,8,0,0,1,3,9,1,0,1,1,0
