,Hostname, Req_cnt, Dist_Req_Cnt, high_req_cnt_single_domain, avg_req_per_min, high_req_per_min, cnt_query_mx, cnt_query_ptr, dist_dns_server, dist_tld, dist_sld, uniqueness_ratio, res_failed, dist_city_cnt, dist_country_cnt, flux_ratio,RESULT
2654,172.31.237.18_trafic,414,197,29,10,38,0,0,1,13,84,2,0,1,1,0,Bot
2655,172.31.237.19_trafic,49,36,12,49,46,0,0,1,6,21,1,0,1,1,0,Bot
2656,172.31.108.165_trafic,9,8,2,9,6,0,0,1,1,5,1,0,0,0,0,clean
2657,172.31.147.38_trafic,29,14,12,0,7,0,0,1,2,8,2,0,0,0,0,Bot
2658,172.31.108.167_trafic,74,56,3,6,19,0,0,1,2,13,1,0,0,0,0,clean
2659,172.31.253.72_trafic,38,25,8,38,20,0,0,1,2,11,1,0,1,1,0,clean
2660,172.31.143.195_trafic,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,clean
2661,172.31.147.36_trafic,43,13,6,0,8,0,0,1,1,1,3,0,0,0,0,clean
2662,172.31.147.35_trafic,6,5,2,6,4,0,0,1,2,4,1,0,0,0,0,clean
2663,172.31.109.132_trafic,36,25,2,3,15,0,0,1,2,13,1,0,0,0,0,clean
2664,172.31.109.130_trafic,77,55,8,1,27,0,0,1,4,20,1,0,0,0,0,clean
2665,172.31.109.136_trafic,50,37,5,6,28,0,0,1,6,18,1,0,0,0,0,clean
2666,172.31.109.138_trafic,16,16,1,16,13,0,0,1,5,9,1,0,0,0,0,clean
2667,172.31.109.139_trafic,6,5,2,6,5,0,0,1,2,5,1,0,0,0,0,clean
2668,172.31.19.40_trafic,11,5,4,0,3,0,0,1,3,3,2,0,0,0,0,clean
2669,172.31.122.144_trafic,14,10,4,0,4,0,0,1,2,7,1,0,0,0,0,clean
2670,172.31.155.69_trafic,33,17,4,0,9,0,0,1,2,5,1,0,0,0,0,clean
2671,172.31.12.219_trafic,282,114,16,12,60,0,0,1,18,45,2,0,1,1,0,Bot
2672,172.31.12.218_trafic,44,14,6,0,8,0,0,1,1,2,3,0,1,1,0,clean
2673,172.31.149.180_trafic,35,23,3,3,13,0,0,1,2,8,1,0,0,0,0,clean
2674,172.31.12.215_trafic,166,160,4,2,56,0,0,1,10,157,1,2,1,1,0,clean
2675,172.31.145.59_trafic,13,12,2,13,13,0,0,1,3,9,1,0,0,0,0,clean
2676,172.31.149.189_trafic,56,27,21,1,8,0,0,1,3,16,2,0,0,0,0,Bot
2677,172.31.148.100_trafic,9,5,3,0,3,0,0,1,2,3,1,0,0,0,0,clean
2678,172.31.245.48_trafic,579,174,85,13,72,0,0,1,10,81,3,0,1,1,0,Bot
2679,172.31.168.213_trafic,39,30,5,39,18,0,0,1,3,21,1,0,1,1,0,clean
2680,172.31.150.135_trafic,4,4,1,4,4,0,0,1,2,4,1,0,0,0,0,clean
2681,172.31.154.98_trafic,10,5,3,10,5,0,0,1,2,2,2,0,0,0,0,clean
2682,172.31.150.138_trafic,231,22,200,3,9,0,0,1,4,13,10,0,0,0,0,Bot
2683,172.31.230.105_trafic,89,30,12,4,18,0,0,1,3,14,2,0,1,1,0,Bot
2684,172.31.19.41_trafic,39,18,6,1,7,0,0,1,2,7,2,0,1,1,0,clean
2685,172.31.11.101_trafic,117,71,8,3,23,0,0,1,8,34,1,0,1,1,0,clean
2686,172.31.11.106_trafic,95,55,8,4,29,0,0,1,5,17,1,0,1,1,0,clean
2687,172.31.11.107_trafic,164,95,5,9,40,0,6,1,6,35,1,0,1,1,0,clean
2688,172.31.11.104_trafic,104,65,6,3,38,0,0,1,4,25,1,0,1,1,0,clean
2689,172.31.11.105_trafic,74,39,6,3,66,0,0,1,5,19,1,0,1,1,0,clean
2690,172.31.157.106_trafic,112,11,93,7,17,0,0,1,2,8,10,0,0,0,0,Bot
2691,172.31.145.146_trafic,24,18,4,8,14,0,0,1,3,14,1,0,0,0,0,clean
2692,172.31.157.104_trafic,29,7,17,3,6,0,0,1,3,5,4,0,0,0,0,Bot
2693,172.31.157.105_trafic,45,20,6,1,8,0,0,1,2,7,2,0,0,0,0,clean
2694,172.31.157.103_trafic,20,16,3,6,16,0,0,1,6,6,1,0,0,0,0,clean
2695,172.31.157.100_trafic,7,7,1,7,7,0,0,1,2,5,1,0,0,0,0,clean
2696,172.31.245.12_trafic,49,27,6,12,15,0,1,1,4,11,1,0,1,1,0,clean
2697,172.31.245.11_trafic,89,45,7,12,39,0,0,1,8,14,1,0,1,1,0,clean
2698,172.31.151.90_trafic,593,316,14,18,66,0,8,1,9,103,1,0,0,0,0,Bot
2699,172.31.229.197_trafic,159,76,26,2,34,0,0,1,6,38,2,0,1,1,0,Bot
2700,172.31.229.196_trafic,124,44,15,2,24,0,0,1,10,16,2,0,1,1,0,Bot
2701,172.31.153.245_trafic,30,8,12,0,7,0,0,1,1,5,3,0,0,0,0,Bot
2702,172.31.153.244_trafic,258,47,171,4,62,0,0,1,3,16,5,0,0,0,0,Bot
2703,172.31.244.237_trafic,119,40,12,2,26,0,0,1,3,14,2,0,1,1,0,Bot
2704,172.31.244.236_trafic,147,60,15,3,20,0,0,1,4,24,2,0,1,1,0,Bot
2705,172.31.244.234_trafic,397,136,78,6,70,0,0,1,7,60,2,0,1,1,0,Bot
2706,172.31.226.87_trafic,52,30,6,1,15,0,0,1,2,8,1,0,1,1,0,clean
2707,172.31.251.108_trafic,228,122,7,12,56,0,0,1,3,46,1,0,1,1,0,clean
2708,172.31.246.204_trafic,108,54,14,3,35,0,0,1,8,30,2,0,1,1,0,Bot
2709,172.31.153.248_trafic,89,10,22,2,9,0,0,1,3,6,8,0,0,0,0,Bot
2710,172.31.19.88_trafic,101,59,6,1,21,0,0,1,4,15,1,0,1,1,0,clean
2711,172.31.154.246_trafic,18,15,3,18,12,0,0,1,2,8,1,0,0,0,0,clean
2712,172.31.13.127_trafic,95,37,5,2,21,0,0,2,3,11,2,0,1,1,0,clean
2713,172.31.245.254_trafic,58,13,6,7,11,0,0,1,2,8,4,0,1,1,0,clean
2714,172.31.242.37_trafic,106,67,12,1,19,0,0,1,4,22,1,0,1,1,0,Bot
2715,172.31.158.81_trafic,374,28,24,7,60,0,0,1,1,4,13,0,0,0,0,Bot
2716,172.31.169.149_trafic,4,3,2,4,3,0,0,1,3,3,1,0,1,1,0,clean
2717,172.31.243.10_trafic,1096,13,1014,21,662,0,0,1,3,5,84,0,1,1,0,Bot
2718,172.31.154.0_trafic,56,10,24,1,16,0,0,1,2,5,5,0,0,0,0,Bot
2719,172.31.151.244_trafic,52,23,9,0,9,0,0,1,3,14,2,0,0,0,0,clean
2720,172.31.154.6_trafic,32,10,8,0,7,0,0,1,1,3,3,0,0,0,0,clean
2721,172.31.238.170_trafic,29,23,2,3,9,0,0,1,2,9,1,0,1,1,0,clean
2722,172.31.154.4_trafic,10,10,1,10,10,0,0,1,2,7,1,0,0,0,0,clean
2723,172.31.151.240_trafic,8,3,4,8,3,0,0,1,1,3,2,0,0,0,0,clean
2724,172.31.19.64_trafic,934,488,40,15,143,0,1,1,12,199,1,0,1,1,0,Bot
2725,172.31.121.237_trafic,274,154,9,8,48,0,0,1,18,55,1,0,0,0,0,clean
2726,172.31.239.219_trafic,269,62,30,12,99,0,1,1,12,27,4,0,1,1,0,clean
2727,172.31.19.67_trafic,16,5,6,5,9,0,0,1,2,3,3,0,0,0,0,clean
2728,172.31.169.145_trafic,11,10,2,11,10,0,0,1,1,6,1,0,1,1,0,clean
2729,172.31.124.206_trafic,25,22,3,25,24,0,0,1,4,16,1,0,0,0,0,Bot
2730,172.31.19.62_trafic,132,56,18,2,25,0,0,1,5,15,2,0,1,1,0,Bot
2731,172.31.19.63_trafic,166,89,8,2,24,0,5,1,6,33,1,0,1,1,0,clean
2732,172.31.156.1_trafic,2,1,2,2,1,0,0,1,1,1,2,0,0,0,0,clean
2733,172.31.156.2_trafic,15,8,4,0,3,0,0,1,2,6,1,0,0,0,0,clean
2734,172.31.156.3_trafic,275,118,12,5,40,0,0,1,5,37,2,0,0,0,0,Bot
2735,172.31.235.109_trafic,41,15,13,1,12,0,0,1,3,9,2,0,1,1,0,Bot
2736,172.31.157.157_trafic,47,14,16,1,5,0,0,1,2,8,3,0,0,0,0,Bot
2737,172.31.242.2_trafic,508,244,23,9,74,0,0,1,20,127,2,0,1,1,0,Bot
2738,172.31.156.7_trafic,81,22,12,1,11,0,0,1,2,15,3,0,0,0,0,Bot
2739,172.31.244.76_trafic,75,14,16,1,7,0,0,1,2,9,5,0,1,1,0,Bot
2740,172.31.156.9_trafic,285,145,8,4,81,0,0,1,27,76,1,0,0,0,0,clean
2741,172.31.230.212_trafic,203,17,182,4,18,0,0,1,2,9,11,0,1,1,0,Bot
2742,172.31.242.9_trafic,90,30,13,2,20,0,0,1,6,20,3,0,1,1,0,Bot
2743,172.31.230.217_trafic,63,18,13,1,7,0,0,1,4,11,3,0,1,1,0,Bot
2744,172.31.3.128_trafic,490,11,121,8,27,0,487,2,1,1,44,0,0,0,0,Bot
2745,172.31.244.9_trafic,103,57,10,11,48,0,0,1,9,32,1,0,1,1,0,clean
2746,172.31.250.151_trafic,359,91,38,6,38,0,0,1,16,36,3,0,1,1,0,clean
2747,172.31.106.185_trafic,40,18,8,2,7,0,0,1,2,4,2,0,0,0,0,clean
2748,172.31.169.85_trafic,90,54,4,2,18,0,0,1,3,18,1,0,1,1,0,clean
2749,172.31.247.181_trafic,49,20,5,0,10,0,0,1,2,6,2,0,1,1,0,clean
2750,172.31.235.15_trafic,109,23,20,1,15,0,4,1,3,10,4,0,1,1,0,Bot
2751,172.31.243.218_trafic,419,182,15,7,72,0,0,1,8,72,2,0,1,1,0,Bot
2752,172.31.169.88_trafic,36,13,5,0,8,0,0,1,1,2,2,0,1,1,0,clean
2753,172.31.235.10_trafic,89,29,28,1,23,0,0,1,3,17,3,0,1,1,0,Bot
2754,172.31.235.11_trafic,76,32,18,1,27,0,0,1,7,19,2,0,1,1,0,Bot
2755,172.31.244.5_trafic,56,22,13,0,8,0,0,1,3,6,2,0,1,1,0,Bot
2756,172.31.240.196_trafic,116,48,10,4,19,0,0,1,4,24,2,0,1,1,0,clean
2757,172.31.111.204_trafic,9,5,3,1,2,0,0,1,2,3,1,0,0,0,0,clean
2758,172.31.121.44_trafic,673,371,12,12,63,0,0,1,35,223,1,0,0,0,0,Bot
2759,172.31.153.230_trafic,291,227,8,19,95,0,0,1,12,110,1,0,0,0,0,clean
2760,172.31.124.115_trafic,104,37,14,1,14,0,0,1,2,13,2,0,0,0,0,Bot
2761,172.31.155.125_trafic,391,40,88,7,112,0,2,1,5,13,9,0,0,0,0,Bot
2762,172.31.153.137_trafic,202,74,7,4,30,0,0,1,4,24,2,0,0,0,0,clean
2763,172.31.108.180_trafic,7,7,1,7,7,0,0,1,1,3,1,0,0,0,0,clean
2764,172.31.124.110_trafic,90,46,7,3,18,0,0,1,7,17,1,0,0,0,0,clean
2765,172.31.146.199_trafic,55,24,10,2,13,0,0,1,3,16,2,0,0,0,0,clean
2766,172.31.169.252_trafic,24,13,12,1,9,0,0,1,2,10,1,0,1,1,0,Bot
2767,172.31.229.21_trafic,94,20,12,7,11,0,0,1,3,8,4,0,1,1,0,Bot
2768,172.31.146.193_trafic,38,23,5,38,22,0,0,1,4,18,1,0,0,0,0,clean
2769,172.31.146.191_trafic,32,19,3,2,4,0,0,1,4,11,1,0,0,0,0,clean
2770,172.31.248.13_trafic,106,30,12,2,14,0,0,1,4,14,3,0,1,1,0,Bot
2771,172.31.252.224_trafic,55,21,13,1,9,0,0,1,1,7,2,0,1,1,0,Bot
2772,172.31.252.227_trafic,145,83,16,4,73,0,0,1,9,45,1,0,1,1,0,clean
2773,172.31.228.225_trafic,34,19,4,2,10,0,0,1,2,9,1,0,1,1,0,clean
2774,172.31.168.233_trafic,49,14,12,4,11,0,0,1,3,10,3,0,1,1,0,Bot
2775,172.31.242.123_trafic,273,87,13,4,27,0,2,1,7,22,3,0,1,1,0,Bot
2776,172.31.253.218_trafic,101,57,5,2,11,0,0,1,3,17,1,0,1,1,0,clean
2777,172.31.168.238_trafic,231,117,8,17,39,0,0,1,6,31,1,0,1,1,0,clean
2778,172.31.254.1_trafic,122,74,7,13,40,0,0,1,8,35,1,0,1,1,0,clean
2779,172.31.254.3_trafic,116,66,10,2,19,0,0,1,10,28,1,0,1,1,0,clean
2780,172.31.126.199_trafic,31,26,3,0,7,0,0,1,2,15,1,0,0,0,0,clean
2781,172.31.108.141_trafic,8,7,2,8,6,0,0,1,2,4,1,0,0,0,0,clean
2782,172.31.228.81_trafic,37,19,12,3,9,0,0,1,4,11,1,0,1,1,0,Bot
2783,172.31.159.167_trafic,4,4,1,4,4,0,0,1,1,3,1,0,0,0,0,clean
2784,172.31.228.83_trafic,254,56,30,4,16,0,0,1,3,32,4,0,1,1,0,Bot
2785,172.31.159.165_trafic,11,7,3,0,3,0,0,1,1,5,1,0,0,0,0,clean
2786,172.31.233.147_trafic,58,30,4,1,14,0,0,1,3,17,1,0,1,1,0,clean
2787,172.31.153.238_trafic,28,2,26,0,4,0,0,1,1,1,14,0,0,0,0,Bot
2788,172.31.106.1_trafic,174,63,15,6,27,0,0,1,12,27,2,0,0,0,0,clean
2789,172.31.159.169_trafic,113,23,24,2,14,0,0,1,2,7,4,0,0,0,0,Bot
2790,172.31.106.7_trafic,12,10,2,12,10,0,0,1,3,5,1,0,0,0,0,clean
2791,172.31.126.197_trafic,2,2,1,0,1,0,0,1,1,2,1,0,0,0,0,clean
2792,172.31.233.140_trafic,36,12,9,3,8,0,0,1,2,6,3,0,1,1,0,clean
2793,172.31.148.99_trafic,212,187,15,3,123,0,0,1,12,131,1,0,0,0,0,clean
2794,172.31.148.98_trafic,38,14,6,0,3,0,0,1,2,8,2,0,0,0,0,clean
2795,172.31.232.184_trafic,456,141,29,8,40,0,0,1,15,67,3,0,1,1,0,Bot
2796,172.31.232.185_trafic,64,48,7,1,24,0,0,1,3,24,1,0,1,1,0,clean
2797,172.31.232.183_trafic,115,27,17,2,18,0,0,1,3,13,4,0,1,1,0,Bot
2798,172.31.253.148_trafic,35,25,4,2,8,0,0,1,2,14,1,0,1,1,0,clean
2799,172.31.244.144_trafic,203,95,7,7,33,0,0,1,5,58,2,0,1,1,0,clean
2800,172.31.108.145_trafic,8,7,2,8,8,0,0,1,1,5,1,0,0,0,0,clean
2801,172.31.148.95_trafic,217,76,14,3,20,0,0,1,6,36,2,0,0,0,0,Bot
2802,172.31.144.179_trafic,116,60,9,16,53,0,4,1,5,36,1,0,0,0,0,clean
2803,172.31.244.143_trafic,222,66,24,5,24,0,0,1,5,36,3,0,1,1,0,Bot
2804,172.31.148.96_trafic,310,126,23,6,39,0,0,1,18,58,2,0,0,0,0,clean
2805,172.31.158.185_trafic,129,71,10,2,25,0,0,1,5,36,1,0,0,0,0,clean
2806,172.31.158.181_trafic,73,16,21,2,18,0,0,1,3,8,4,0,0,0,0,Bot
2807,172.31.158.180_trafic,132,75,10,2,45,0,1,1,6,38,1,0,0,0,0,clean
2808,172.31.150.95_trafic,20,12,3,1,8,0,0,1,1,8,1,0,0,0,0,clean
2809,172.31.150.96_trafic,69,8,61,1,3,0,0,1,1,5,8,0,0,0,0,Bot
2810,172.31.156.64_trafic,108,47,9,2,33,0,0,1,8,19,2,0,0,0,0,clean
2811,172.31.158.188_trafic,17,10,3,17,11,0,0,1,2,7,1,0,0,0,0,clean
2812,172.31.159.229_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
2813,172.31.123.18_trafic,76,52,4,6,43,0,0,1,7,33,1,0,0,0,0,clean
2814,172.31.158.217_trafic,72,21,12,1,16,0,0,1,5,14,3,0,0,0,0,Bot
2815,172.31.116.179_trafic,32,8,13,0,6,0,0,1,1,1,4,0,0,0,0,Bot
2816,172.31.158.211_trafic,67,33,4,1,14,0,0,1,2,10,2,0,0,0,0,clean
2817,172.31.158.212_trafic,97,38,19,2,11,0,0,1,5,18,2,0,0,0,0,Bot
2818,172.31.159.221_trafic,25,18,5,2,8,0,0,1,4,11,1,0,0,0,0,clean
2819,172.31.227.141_trafic,2,1,2,2,2,0,0,1,1,1,2,0,0,0,0,clean
2820,172.31.159.223_trafic,38,16,6,12,21,0,0,1,3,12,2,0,0,0,0,clean
2821,172.31.159.222_trafic,16,6,5,2,4,0,0,1,2,5,2,0,0,0,0,clean
2822,172.31.159.225_trafic,5,5,1,5,3,0,0,1,3,5,1,0,0,0,0,clean
2823,172.31.159.224_trafic,66,36,9,1,15,0,0,1,3,17,1,0,0,0,0,clean
2824,172.31.159.226_trafic,81,4,72,2,38,0,3,1,2,3,20,0,0,0,0,Bot
2825,172.31.111.157_trafic,4,4,1,4,3,0,0,1,2,4,1,0,0,0,0,clean
2826,172.31.239.135_trafic,73,12,43,1,8,0,0,1,2,6,6,0,1,1,0,Bot
2827,172.31.239.130_trafic,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,clean
2828,172.31.239.131_trafic,149,23,48,3,16,0,0,1,5,16,6,0,1,1,0,Bot
2829,172.31.125.244_trafic,157,57,18,3,18,0,0,1,4,22,2,0,0,0,0,Bot
2830,172.31.241.17_trafic,142,62,13,15,31,0,0,1,8,31,2,0,1,1,0,Bot
2831,172.31.146.108_trafic,444,140,85,10,42,0,0,1,5,49,3,0,0,0,0,Bot
2832,172.31.241.14_trafic,186,48,27,3,17,0,0,1,4,22,3,0,1,1,0,Bot
2833,172.31.157.17_trafic,6,5,2,6,6,0,0,1,1,4,1,0,0,0,0,clean
2834,172.31.130.172_trafic,382,133,57,6,58,0,0,1,6,53,2,0,0,0,0,Bot
2835,172.31.149.38_trafic,258,44,35,7,60,0,0,1,3,18,5,0,0,0,0,Bot
2836,172.31.149.39_trafic,183,69,8,3,17,0,0,1,4,25,2,0,0,0,0,clean
2837,172.31.130.205_trafic,33,23,4,4,16,0,0,1,5,13,1,0,0,0,0,clean
2838,172.31.236.225_trafic,760,260,17,14,87,0,0,1,14,130,2,0,1,1,0,Bot
2839,172.31.149.33_trafic,302,196,7,8,41,0,0,1,13,93,1,0,0,0,0,clean
2840,172.31.225.141_trafic,4,4,1,4,4,0,0,1,1,3,1,0,1,1,0,clean
2841,172.31.225.147_trafic,317,171,12,6,55,0,0,1,4,56,1,0,1,1,0,Bot
2842,172.31.225.144_trafic,3,2,2,3,2,0,0,1,2,2,1,0,0,0,0,clean
2843,172.31.240.57_trafic,36,16,16,2,14,0,0,1,2,9,2,0,1,1,0,Bot
2844,172.31.252.171_trafic,611,219,51,11,38,0,0,1,10,55,2,0,1,1,0,Bot
2845,172.31.238.68_trafic,125,51,15,2,12,0,0,1,8,28,2,0,1,1,0,Bot
2846,172.31.238.69_trafic,178,87,9,9,25,0,0,1,7,33,2,0,1,1,0,clean
2847,172.31.248.73_trafic,30,22,4,10,23,0,0,1,2,11,1,0,1,1,0,clean
2848,172.31.254.240_trafic,74,26,30,1,16,0,0,1,5,13,2,0,1,1,0,Bot
2849,172.31.238.63_trafic,68,31,10,1,20,0,0,1,3,18,2,0,1,1,0,clean
2850,172.31.238.195_trafic,6,2,3,6,3,0,0,1,1,1,3,0,1,1,0,clean
2851,172.31.110.249_trafic,7,6,2,7,5,0,0,1,1,4,1,0,0,0,0,clean
2852,172.31.122.115_trafic,163,42,22,2,19,0,0,1,12,32,3,0,0,0,0,clean
2853,172.31.236.132_trafic,175,118,5,10,62,0,0,1,10,55,1,0,1,1,0,clean
2854,172.31.122.116_trafic,300,91,27,6,66,0,0,1,4,24,3,0,0,0,0,Bot
2855,172.31.236.137_trafic,100,33,12,1,25,0,0,1,7,14,3,0,1,1,0,Bot
2856,172.31.169.218_trafic,117,31,22,6,17,0,0,1,3,11,3,0,1,1,0,Bot
2857,172.31.145.182_trafic,95,50,9,4,20,0,1,1,5,17,1,0,0,0,0,clean
2858,172.31.147.113_trafic,12,1,12,0,1,0,0,1,1,1,12,0,0,0,0,Bot
2859,172.31.147.110_trafic,96,44,13,2,34,0,0,1,3,30,2,0,0,0,0,Bot
2860,172.31.147.117_trafic,592,245,86,10,32,0,0,1,2,22,2,0,0,0,0,Bot
2861,172.31.169.212_trafic,49,22,7,0,9,0,0,1,3,6,2,0,1,1,0,clean
2862,172.31.239.162_trafic,3,3,1,3,1,0,0,1,2,3,1,0,1,1,0,clean
2863,172.31.233.213_trafic,100,46,22,2,14,0,1,1,5,19,2,0,1,1,0,Bot
2864,172.31.145.76_trafic,64,56,2,12,28,0,0,1,2,14,1,0,0,0,0,clean
2865,172.31.104.122_trafic,73,32,8,3,12,0,0,1,3,10,2,0,0,0,0,clean
2866,172.31.120.239_trafic,11,9,2,11,5,0,0,1,4,7,1,0,0,0,0,clean
2867,172.31.104.129_trafic,43,17,11,0,6,0,0,1,3,10,2,0,0,0,0,Bot
2868,172.31.233.219_trafic,35,14,13,4,10,0,1,1,2,9,2,0,1,1,0,Bot
2869,172.31.233.218_trafic,138,65,19,2,31,0,0,1,11,24,2,0,1,1,0,clean
2870,172.31.253.223_trafic,24,11,5,0,13,0,0,1,2,7,2,0,1,1,0,clean
2871,172.31.11.88_trafic,228,80,25,3,22,0,0,1,5,26,2,0,1,1,0,Bot
2872,172.31.253.227_trafic,105,65,9,1,26,0,0,1,2,11,1,0,1,1,0,clean
2873,172.31.11.86_trafic,180,72,20,3,30,0,0,1,6,30,2,0,1,1,0,Bot
2874,172.31.253.229_trafic,150,65,9,2,23,0,0,1,7,31,2,0,1,1,0,clean
2875,172.31.11.84_trafic,174,121,4,3,53,0,0,1,5,31,1,0,1,1,0,clean
2876,172.31.237.60_trafic,12,7,4,6,5,0,0,1,2,6,1,0,1,1,0,clean
2877,172.31.11.82_trafic,865,317,33,14,61,0,2,1,14,93,2,0,1,1,0,Bot
2878,172.31.249.37_trafic,232,50,26,4,20,0,0,1,5,29,4,0,1,1,0,Bot
2879,172.31.171.223_trafic,305,115,44,8,36,0,0,1,11,42,2,0,1,1,0,Bot
2880,172.31.171.222_trafic,171,118,10,3,59,0,2,1,11,50,1,0,1,1,0,clean
2881,172.31.237.218_trafic,175,62,14,5,29,0,0,1,7,27,2,0,1,1,0,Bot
2882,172.31.249.162_trafic,29,11,8,3,8,0,0,1,1,6,2,0,1,1,0,clean
2883,172.31.228.155_trafic,169,123,5,4,74,0,0,1,7,59,1,0,1,1,0,clean
2884,172.31.239.23_trafic,107,29,16,2,10,0,0,1,2,7,3,0,1,1,0,Bot
2885,172.31.228.157_trafic,85,58,5,2,27,0,0,1,2,20,1,0,1,1,0,clean
2886,172.31.239.25_trafic,138,60,9,5,31,0,0,1,9,31,2,0,1,1,0,clean
2887,172.31.228.152_trafic,187,45,23,10,23,0,0,1,3,13,4,0,1,1,0,Bot
2888,172.31.152.252_trafic,37,36,2,1,26,0,0,1,2,11,1,0,0,0,0,clean
2889,172.31.148.119_trafic,25,14,11,0,7,0,0,1,2,9,1,0,0,0,0,Bot
2890,172.31.128.149_trafic,43,9,13,0,3,0,0,1,3,5,4,0,0,0,0,Bot
2891,172.31.168.117_trafic,159,115,5,11,45,0,0,1,8,48,1,0,1,1,0,clean
2892,172.31.148.112_trafic,59,37,5,4,12,0,0,1,8,26,1,0,0,0,0,clean
2893,172.31.148.115_trafic,35,17,14,5,8,0,0,1,1,9,2,0,0,0,0,Bot
2894,172.31.148.114_trafic,112,44,17,1,17,0,0,1,3,21,2,0,0,0,0,Bot
2895,172.31.148.116_trafic,419,113,54,7,20,0,0,1,5,32,3,0,0,0,0,Bot
2896,172.31.123.14_trafic,37,28,8,12,21,0,0,1,3,17,1,0,0,0,0,clean
2897,172.31.108.221_trafic,23,17,5,3,14,0,0,1,2,10,1,0,0,0,0,clean
2898,172.31.246.105_trafic,72,63,3,7,36,0,0,1,4,27,1,0,1,1,0,clean
2899,172.31.111.21_trafic,81,41,6,1,20,0,0,1,3,21,1,0,0,0,0,clean
2900,172.31.226.126_trafic,222,32,28,11,24,0,0,1,3,18,6,0,1,1,0,Bot
2901,172.31.226.125_trafic,148,79,10,2,41,0,0,1,6,31,1,0,1,1,0,clean
2902,172.31.226.124_trafic,8,6,3,0,6,0,0,1,1,1,1,0,1,1,0,clean
2903,172.31.232.68_trafic,8,8,1,8,7,0,0,1,2,5,1,0,0,0,0,clean
2904,172.31.232.69_trafic,54,37,5,10,24,0,1,1,5,13,1,0,1,1,0,clean
2905,172.31.238.123_trafic,60,41,6,2,24,0,1,1,4,16,1,0,1,1,0,clean
2906,172.31.233.33_trafic,120,33,24,2,9,0,0,1,5,17,3,0,1,1,0,Bot
2907,172.31.147.248_trafic,40,12,9,0,4,0,0,1,3,5,3,0,0,0,0,clean
2908,172.31.147.249_trafic,174,84,12,2,31,0,0,1,7,36,2,0,0,0,0,Bot
2909,172.31.232.60_trafic,603,26,500,10,27,0,0,1,2,7,23,0,1,1,0,Bot
2910,172.31.232.61_trafic,170,44,17,3,13,0,0,1,3,21,3,0,1,1,0,Bot
2911,172.31.147.244_trafic,162,43,19,2,10,0,0,1,1,14,3,0,0,0,0,Bot
2912,172.31.144.152_trafic,9,9,1,1,3,0,0,1,2,8,1,0,0,0,0,clean
2913,172.31.254.222_trafic,49,41,3,49,41,0,0,1,2,23,1,0,1,1,0,clean
2914,172.31.225.108_trafic,17,6,5,0,8,0,0,1,1,2,2,0,1,1,0,clean
2915,172.31.144.156_trafic,143,71,13,2,41,0,0,1,4,36,2,0,0,0,0,Bot
2916,172.31.124.136_trafic,138,55,10,4,23,0,0,1,6,31,2,0,0,0,0,clean
2917,172.31.228.210_trafic,153,59,15,3,29,0,0,1,6,21,2,0,1,1,0,Bot
2918,172.31.254.227_trafic,183,43,26,6,30,0,0,1,4,19,4,0,1,1,0,Bot
2919,172.31.248.155_trafic,199,112,14,6,30,0,0,1,12,55,1,0,1,1,0,clean
2920,172.31.227.142_trafic,63,41,9,3,16,0,0,1,3,16,1,0,1,1,0,clean
2921,172.31.254.221_trafic,433,42,49,7,11,0,0,1,2,4,10,0,1,1,0,Bot
2922,172.31.254.220_trafic,513,112,53,9,31,0,5,1,12,44,4,0,1,1,0,Bot
2923,172.31.129.18_trafic,242,111,19,4,33,0,0,1,14,46,2,0,0,0,0,clean
2924,172.31.152.173_trafic,419,95,35,8,52,0,0,1,6,34,4,0,0,0,0,Bot
2925,172.31.250.88_trafic,485,91,102,8,68,0,0,1,12,36,5,0,1,1,0,Bot
2926,172.31.237.243_trafic,187,41,34,3,20,0,0,1,4,22,4,0,1,1,0,Bot
2927,172.31.152.176_trafic,192,128,7,3,41,0,0,1,7,52,1,0,0,0,0,clean
2928,172.31.152.177_trafic,113,33,30,2,21,0,0,1,2,13,3,0,0,0,0,Bot
2929,172.31.237.246_trafic,153,47,20,2,27,0,0,1,2,17,3,0,1,1,0,Bot
2930,172.31.152.175_trafic,167,68,21,2,41,0,0,1,6,33,2,0,0,0,0,Bot
2931,172.31.232.5_trafic,389,41,36,6,18,0,0,1,7,21,9,0,1,1,0,Bot
2932,172.31.152.179_trafic,69,15,43,2,8,0,0,1,1,7,4,0,0,0,0,Bot
2933,172.31.250.86_trafic,38,13,17,0,5,0,0,1,3,7,2,0,1,1,0,Bot
2934,172.31.232.0_trafic,187,51,20,3,38,0,0,1,2,16,3,0,1,1,0,Bot
2935,172.31.250.85_trafic,34,21,5,5,16,0,0,1,3,12,1,0,1,1,0,clean
2936,172.31.131.86_trafic,487,246,13,8,58,0,0,1,12,85,1,0,0,0,0,Bot
2937,172.31.131.84_trafic,11,8,2,1,3,0,0,1,1,6,1,0,0,0,0,clean
2938,172.31.236.244_trafic,18,14,3,18,18,0,0,1,4,10,1,0,1,1,0,clean
2939,172.31.236.247_trafic,107,32,18,1,8,0,0,1,5,14,3,0,1,1,0,Bot
